id,name,email,twitter,group,area,chamber,start_date,end_date
f9cc4a28-497f-442f-80aa-90e2c2763e21,Akitsinnguaq Olsen,akiol@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
b9cb526c-5685-49ff-b5c1-a2041c797dc7,Aleqa Hammond,alha@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
7441d767-4f34-444b-9dbe-b60cac20389e,Anders Olsen,anols@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
ddaf366f-9b1f-4f98-b55c-200b3edac056,Andreas Uldum,uldum@nanoq.gl,,Demokraatit,,Inatsisartut,2009-06-02,2013-03-11
2e8ad049-e92d-4122-ac72-0e67f417385e,Anthon Frederiksen,antuut@inatsisartut.gl,,Kattusseqatigiit Partiiat,,Inatsisartut,2009-06-02,2013-03-11
54ef225c-ae48-4fcd-aadf-ccf13686c19c,Aqqaluaq B. Egede,aqqe@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
38743268-3de9-41b2-8844-2844e7d64316,Astrid Fleischer Rex,asfl@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
fc5a6021-5dae-4e6b-b7d7-68cf20869dd0,Debora Kleist,dekl@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
5ae7ca97-57f2-4bb5-9416-1b0fb3fc1413,Doris Jakobsen,doja@nanoq.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
7dca92b8-aa18-4d28-8807-dd1627870d19,Finn Karlsen,fika@nanoq.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
03568e8a-98b4-4acc-9873-e8e07af83f42,Hans Aronsen,haar@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
0a343a11-29ab-4706-8334-d759ccb0e9cc,Hans Enoksen,hans@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
b6db9a7e-ba87-4662-b36f-39ef380fb383,Harald Bianco,habi@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
6c717a92-3f71-4a4d-907e-e23689690625,Isak Hammond,isakh@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
14d3e3e4-db78-4f38-a416-bd108fd6d254,Josef Motzfeldt,tuusi@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
f279638a-dd1c-4159-9aa4-767b43c2eeb2,Juliane Henningsen,jhen@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
73292c5f-5ba6-43c4-bd63-deb605333431,Justus Hansen,justus@inatsisartut.gl,,Demokraatit,,Inatsisartut,2009-06-02,2013-03-11
6785b12b-c002-4bdf-bd85-98a3fc4b8804,Jørgen-Ole Nyboe Nielsen,jonn@inatsisartut.gl,,Demokraatit,,Inatsisartut,2009-06-02,2013-03-11
357948da-95e7-40c4-bc74-58aafee1f2b8,Kaali Olsen,kaali@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
64b78a9c-6558-4a89-ab95-b44ace018602,Karl Lyberth,karll@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
4d94f369-0455-4a8c-b73e-a709804f4257,Kim Kielsen,kim@nanoq.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
dad5c634-71c4-4195-990a-07c92e602325,Knud Kristiansen,knkr@nanoq.gl ,,Atassut,,Inatsisartut,2009-06-02,2013-03-11
2914d9fd-9e3a-456f-96ef-3065293899aa,Kristian Jeremiassen,krje@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
586d288f-5469-48b7-a523-fa8962f19c6b,Kuupik Vandersee Kleist,kuupik@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
48aed22e-71e5-4f47-9e4a-baf2028aebaa,Malik Berthelsen,malikb@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
cd4163a0-3fef-44d2-9a5f-17e9e4405bbe,Naaja H. Nathanielsen,nana@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
290fb8a2-a0d2-4c14-a4c7-934305556d47,Olga P. Berthelsen,olpe@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
5288ec08-f33e-443a-aa3a-70f6db7d03ec,Per Berthelsen,pebe@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
725ab873-8dea-4525-8fd2-420b7045fdf2,Ruth Heilmann,ruth@inatsisartut.gl,,Siumut,,Inatsisartut,2009-06-02,2013-03-11
8eaeee00-a2e7-4cc0-951a-c0a8ca81ae45,Siverth Karl Heilmann,skhe@inatsisartut.gl,,Atassut,,Inatsisartut,2009-06-02,2013-03-11
64a28885-ef4a-4721-8d13-943820305213,Storm Ludvigsen,stlu@inatsisartut.gl,,Inuit Ataqatigiit,,Inatsisartut,2009-06-02,2013-03-11
