id,name,email,twitter,group,area,chamber,start_date,end_date
P271,"Acosta Alcaráz, Edgar",edgaracosta@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P230,"Acosta de Vázquez, Perla Teresa Beatriz",perladevazquez@diputados.gov.py,,IND,San Pedro,Chamber of Deputies,2013-04-21,""
P221,"Adorno Mazacotte, José Domingo",joseadorno@diputados.gov.py,,ANR,Alto Paraguay,Chamber of Deputies,2013-04-21,""
P238,"Alliana Rodríguez, Hércules Pedro Lorenzo",pedroalliana@diputados.gov.py,,ANR,Ñeembucú,Chamber of Deputies,2013-04-21,""
P269,"Alvarenga Martínez, Eusebio",eusebioalvarenga@diputados.gov.py,,PLRA,Guairá,Chamber of Deputies,2013-04-21,""
P264,"Amarilla Guirland, Dionisio Oswaldo",dionisioamarilla@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P235,"Avalos Mariño, Jorge Ramón",jravalos@diputados.gov.py,,PLRA,Paraguarí,Chamber of Deputies,2013-04-21,""
P240,"Barrios Monges, Clemente Ramón",crbarrios@diputados.gov.py,,ANR,Paraguarí,Chamber of Deputies,2013-04-21,""
P208,"Baruja Fernández, Jorge Ignacio",jorgebaruja@diputados.gov.py,,ANR,Paraguarí,Chamber of Deputies,2013-04-21,""
P275,"Bogado Tatter, Juan Félix",jfbogado@diputados.gov.py,,PLRA,Capital,Chamber of Deputies,2013-04-21,""
P228,"Britos Espínola, Pedro David",pedrobritos@diputados.gov.py,,ANR,Guairá,Chamber of Deputies,2013-04-21,""
P274,"Buzarquis Cáceres, Enrique Antonio C.",antoniobuzarquis@diputados.gov.py,,PLRA,Caaguazú,Chamber of Deputies,2013-04-21,""
P239,"Cabral González, Elio",ecabralg@diputados.gov.py,,ANR,Alto Paraná,Chamber of Deputies,2013-04-21,""
P279,"Cardozo, Antonio Gustavo",gustavocardozo@diputados.gov.py,,PLRA,Alto Paraná,Chamber of Deputies,2013-04-21,""
P249,"Carísimo Ocampo, Horacio Victor",horaciocarisimo@diputados.gov.py,,PLRA,Itapúa,Chamber of Deputies,2013-04-21,""
P246,"Carísimo Sosa, María Nimia",mariacarisimo@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P217,"Casco Arce, Maria Rocio",rociocasco@diputados.gov.py,,AP,Central,Chamber of Deputies,2013-04-21,""
P209,"Casco Ayala, Alsimio",toticasco@diputados.gov.py,,ANR,Concepción,Chamber of Deputies,2013-04-21,""
P211,"Cáceres González, Mario Duilio",mcaceres@diputados.gov.py,,ANR,Itapúa,Chamber of Deputies,2013-04-21,""
P261,"Del Puerto Silva, Miguel Angel",mdelpuerto@diputados.gov.py,,ANR,Caaguazú,Chamber of Deputies,2013-04-21,""
P284,"Duarte Jiménez, Ramón",ramonduarte@hotmail.com,,FG,Itapúa,Chamber of Deputies,2013-04-21,""
P203,"Durand Espínola, Dany Edgar Xavier",danydurand@diputados.gov.py,,ANR,Capital,Chamber of Deputies,2013-04-21,""
P266,"Duré Arguello, Pedro Milciades",pedrodure@diputados.gov.py,,PLRA,Cordillera,Chamber of Deputies,2013-04-21,""
P210,"D´Ecclesiis Giménez, Freddy Tadeo",fdecclesiis@diputados.gov.py,,ANR,San Pedro,Chamber of Deputies,2013-04-21,""
P257,"Ferreira de López, Olga Beatriz",obferreira@diputados.gov.py,,IND,Capital,Chamber of Deputies,2013-04-21,""
P223,"Ferrer Miranda, Nestor Fabián",nestorferrer@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P259,"Florentín Cabral, Agustín Amado",aflorentin@diputados.gov.py,,PLRA,Cordillera,Chamber of Deputies,2013-04-21,""
P251,"González Drakeford, Victor Oscar",vogonzalez@diputados.gov.py,,PLRA,Alto Paraná,Chamber of Deputies,2013-04-21,""
P268,"González Escobar, Ricardo",ricardogonzalez@diputados.gov.py,,PEN,Central,Chamber of Deputies,2013-04-21,""
P281,"González Ortíz, Asa Javier",asagonzalez@diputados.gov.py,,PLRA,Misiones,Chamber of Deputies,2013-04-21,""
P227,"González Segovia, Víctor Luís",vlgonzalez@diputados.gov.py,,ANR,Cordillera,Chamber of Deputies,2013-04-21,""
P253,"Harms Céspedes, Walter Enrique",walterharms@diputados.gov.py,,ANR,Itapúa,Chamber of Deputies,2013-04-21,""
P215,"Ibañez Benítez, José María",jmibanez@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P267,"Kennedy Bogado, Celso",celsokennedy@diputados.gov.py,,PLRA,Caaguazú,Chamber of Deputies,2013-04-21,""
P225,"Larré Del Puerto, Luis Alberto",luislarre@diputados.gov.py,,ANR,Itapúa,Chamber of Deputies,2013-04-21,""
P280,"Ledesma Narváez, José Gregorio",joseledesma@diputados.gov.py,,PLRA,San Pedro,Chamber of Deputies,2013-04-21,""
P277,"Lesme Delgado, Héctor Lucio",hlezme@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P231,"Lezcano Paredes, Marcial",marciallezcano@diputados.gov.py,,ANR,Amambay,Chamber of Deputies,2013-04-21,""
P206,"Maggi Rolón, Carlos Manuel",carlosmaggi@diputados.gov.py,,ANR,San Pedro,Chamber of Deputies,2013-04-21,""
P234,"Maldonado Duarte, Celso",celsomaldonado@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P226,"Medina de Paredes, Del Pilar Eva",delpilarmedinadeparedes@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P247,"Mendoza Díaz, Mirta Ramona",mrmendoza@diputados.gov.py,,PLRA,Concepción,Chamber of Deputies,2013-04-21,""
P232,"Morel Alfonzo, Purificación",lelimorel@diputados.gov.py,,ANR,Canindeyú,Chamber of Deputies,2013-04-21,""
P286,"Nicora López Moreira, Fernando Javier",fernandonicora@diputados.gov.py,,PCH,Presidente Hayes,Chamber of Deputies,2013-04-21,""
P241,"Nuñez Gimenez, Oscar Venancio",oscarvnunez@diputados.gov.py,,ANR,Presidente Hayes,Chamber of Deputies,2013-04-21,""
P218,"Nuñez Salinas, Carlos Alberto",canusa@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P224,"Ortellado Zorrilla, Félix Fernando",fortellado@diputado.gov.py,,ANR,Guairá,Chamber of Deputies,2013-04-21,""
P248,"Ortiz Riveros, Edgar Isaac",edagarortiz@diputados.gov.py,,PLRA,Itapúa,Chamber of Deputies,2013-04-21,""
P282,"Ovelar Benitez, Eber Osvaldo",eovelar@diputados.gov.py,,ANR,Caaguazú,Chamber of Deputies,2013-04-21,""
P287,"Oviedo Melgarejo, Fabiola Elvira",foviedo@diputados.gov.py,,ANR,Capital,Chamber of Deputies,2013-04-21,""
P258,"Oviedo Verdún, César Ariel",arieloviedo@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P207,"Penayo Ortega, Atilio",apenayo@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P242,"Pereira Thalmann, Enrique Javier",enriquepereira@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P272,"Portillo Verón, Carlos Antonio",carlosportillo@diputados.gov.py,,PLRA,Alto Paraná,Chamber of Deputies,2013-04-21,""
P229,"Quintana López, Concepción",concepcionquintana@diputados.gov.py,,ANR,Alto Paraná,Chamber of Deputies,2013-04-21,""
P262,"Ramírez Brizuela, Juan Bartolomé",jbramirez@diputados.gov.py,,PLRA,Amambay,Chamber of Deputies,2013-04-21,""
P205,"Retamozo Ortíz, Andrés",aretamozo@diputados.gov.py,,ANR,Alto Paraná,Chamber of Deputies,2013-04-21,""
P244,"Rivas Benítez, Tomás Fidelino",trivas@diputados.gov.py,,ANR,Paraguarí,Chamber of Deputies,2013-04-21,""
P216,"Rodriguez Arias, Pablino Acasio",pablinorodriguez@diputados.gov.py,,ANR,Misiones,Chamber of Deputies,2013-04-21,""
P222,"Rodríguez Carámbula, Karina Andrea",karinarodriguez@diputados.gov.py,,AP,Capital,Chamber of Deputies,2013-04-21,""
P233,"Rojas Meza, Miguel Tadeo",tadeorojas@diputados.gov.py,,ANR,Central,Chamber of Deputies,2013-04-21,""
P250,"Rojas Salvioni, Nazario Tomás",nrojas@diputados.gov.py,,ANR,Cordillera,Chamber of Deputies,2013-04-21,""
P273,"Rojas Sosa, Sergio",sergiorojas@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
P270,"Rojas Villalba, Olimpio",olimpiorojas@diputados.gov.py,,PLRA,Caazapá,Chamber of Deputies,2013-04-21,""
P237,"Romero Roa, Ramón",ramonromero@diputados.gov.py,,ANR,Alto Paraná,Chamber of Deputies,2013-04-21,""
P263,"Rubín Godoy, Hugo Leandro",hugorubin@diputados.gov.py,,PEN,Central,Chamber of Deputies,2013-04-21,""
P214,"Ríos Bogado, Julio Javier",jrios@diputados.gov.py,,ANR,Capital,Chamber of Deputies,2013-04-21,""
P243,"Ríos Ojeda, Víctor",vrios@diputados.gov.py,,PLRA,Ñeembucú,Chamber of Deputies,2013-04-21,""
P245,"Salinas Montanía, Salustiano",sasa@diputados.gov.py,,PLRA,Central,Chamber of Deputies,2013-04-21,""
