id,name,email,twitter,group,area,chamber,start_date,end_date
35932,AGEEV ALEKSANDR,ageey@house.gov.by,,"",Shklov constituency No. 90 (Mogilev region),House of Representatives,2012-09-23,""
35933,ALEKSEENKO VASILY,,,"",Grushevo constituency No. 98 (Minsk city),House of Representatives,2012-09-23,""
35934,ANDREICHENKO VLADIMIR,,,"",Dokshytsy constituency No. 22  (Vitebsk region),House of Representatives,2012-09-23,""
35935,APANASYUK LEONID,apanasyuk@house.gov.by,,"",Zhlobin constituency No. 40 (Gomel region),House of Representatives,2012-09-23,""
35936,BAZANOV VLADIMIR,,,"",Brest-border constituency No. 4 (Brest region),House of Representatives,2012-09-23,""
35937,BERESNEVA ELENA,beresneva@house.gov.by,,"",Grodno-Zanemansky constituency No. 49  (Grodno region),House of Representatives,2012-09-23,""
35938,BOGDANOVICH LARISA,,,"",Brest-Eastern Constituency No. 3  (Brest region),House of Representatives,2012-09-23,""
35939,BOIKO ANATOLY,boiko@house.gov.by,,"",Kopyl constituency No. 66 (Minsk region),House of Representatives,2012-09-23,""
35941,BOKHAN SERGEY,bokhan@house.gov.by,,"",Vitebsk-Zheleznodorozhny constituency No. 19  (Vitebsk region),House of Representatives,2012-09-23,""
35940,BORODENYA VALERY,borodenya@house.gov.by,,"",Vasnetsovsky constituency No. 93 (Minsk city),House of Representatives,2012-09-23,""
35942,BUSKO VITALY,busko@house.gov.by,,"",Vostochny constituency No. 107 (Minsk city),House of Representatives,2012-09-23,""
36061,CHEKAN SVETLANA,shekan@house.gov.by,,"",Khoiniki constituency No. 47  (Gomel region),House of Representatives,2012-09-23,""
36062,CHEREVACH VLADIMIR,cherevach@house.gov.by,,"",Oktiabrsky constituency No. 97 (Minsk city),House of Representatives,2012-09-23,""
35958,DANILEVICH TAISA,,,"",Soligorsk rural constituency district No. 69 (Minsk region),House of Representatives,2012-09-23,""
35960,DEDUSHKIN VLADIMIR,orsha_rik@tut.by,,"",Orsha-Dnepr constituency No. 27 (Vitebsk region),House of Representatives,2012-09-23,""
35959,DEVYATOVSKY VADIM,devyatovsky@house.gov.by,,"",Novopolotsk constituency No. 25 (Vitebsk region),House of Representatives,2012-09-23,""
35961,DOBRYNINA LIUDMILA,dobrynina@house.gov.by,,"",Orsha municipal constituency No. 26 (Vitebsk region),House of Representatives,2012-09-23,""
35962,DOROGOKUPETS YURY,dorogokupets@house.gov.by,,"",Dnepr-Bug constituency No. 10 (Brest region),House of Representatives,2012-09-23,""
35963,DUDKIN SERGEY,dudkin@house.gov.by,,"",Avtozavod constituency No. 92  (Minsk city),House of Representatives,2012-09-23,""
35964,ERMANTOVICH LEONID,,,"",Dyatlovo constituency No. 55 (Grodno region),House of Representatives,2012-09-23,""
36040,FESAK VIKTOR,fesak@house.gov.by,,"",Gomel  Yubileyny constituency No. 31 (Gomel region),House of Representatives,2012-09-23,""
36041,FILIPPOVICH GALINA,,,"",Svetlogorsk constituency No. 46  (Gomel region),House of Representatives,2012-09-23,""
35951,GAIDUKEVICH VALERY,,,"",Pukhovichy constituency No. 65 (Minsk region),House of Representatives,2012-09-23,""
35952,GRITSKEVICH GENNADY,,,"",Vitebsk-Gorkovsky constituency No. 17 (Vitebsk region),House of Representatives,2012-09-23,""
35954,GUIVIK NATALIA,guivik@house.gov.by,,"",Polotsk municipal constituency No. 28 (Vitebsk region),House of Representatives,2012-09-23,""
35956,GUMINSKY VIKTOR,,,"",Borisov rural constituency district No. 63 (Minsk region),House of Representatives,2012-09-23,""
35957,GUSHCHA VALERY,gushcha@house.gov.by,,"",Lida constituency No. 54 (Grodno region),House of Representatives,2012-09-23,""
35969,IVANCHENKO NIKOLAI,"ivanchenko@house.gov.by, blrpentathlon@mail.ru",,"",Stolbtsy constituency No. 70 (Minsk region),House of Representatives,2012-09-23,""
36058,KHARITONCHIK DMITRY,kharitonchik@house.gov.by,,"",Zhodino constituency No. 64  (Minsk region),House of Representatives,2012-09-23,""
35970,KLESHCHUK INESSA,kleshchuk@house.gov.by,,"",Slutsk constituency No. 67 (Minsk region),House of Representatives,2012-09-23,""
35971,KLIMOVICH NATALIA,klimovich@house.gov.by,,Communist Party of Belarus,Chkalovsky constituency No. 96  (Minsk city),House of Representatives,2012-09-23,""
35973,KOKASH VALERY,kokash@house.gov.by,,"",Smorgon constituency No. 59 (Grodno region),House of Representatives,2012-09-23,""
35992,KOKHANOV ANATOLY,kokhanov@house.gov.by,,"",Mosty constituency No. 56 (Grodno region),House of Representatives,2012-09-23,""
35974,KOLTUNOV NIKOLAI,koltunov@house.gov.by,,"",Osipovichy constituency No. 89 (Mogilev region),House of Representatives,2012-09-23,""
35975,KONONCHUK TATIANA,kononchuk@house.gov.by,,"",Bykhov constituency No. 81 (Mogilev region),House of Representatives,2012-09-23,""
35991,KONOPLICH SERGEY,konoplich@house.gov.by,,"",Polesye constituency No. 43 (Gomel region),House of Representatives,2012-09-23,""
35972,KOVALEVICH LEONID,kovalevich@house.gov.by,,"",Ivatsevichy constituency No. 11 (Brest region),House of Representatives,2012-09-23,""
35994,KRASOVSKAYA TAMARA,krasovskaya@house.gov.by,,"",Borisov rural constituency No. 62  (Minsk region),House of Representatives,2012-09-23,""
35993,KRAVTSOV VLADIMIR,kravtsov@house.gov.by,,"",Krichev constituency No. 83 (Mogilev region),House of Representatives,2012-09-23,""
35995,KUBRAKOVA LIUDMILA,kubrakova@house.gov.by,,Communist Party of Belarus,Zapadny constituency No. 102 (Minsk city),House of Representatives,2012-09-23,""
35998,KUCHINSKAYA NATALIA,kuchinskaya@house.gov.by,,"",Ivye constituency No. 53  (Grodno region),House of Representatives,2012-09-23,""
35997,KULESH STANISLAV,s_kulesh@house.gov.by,,"",Molodechno rural constituency No. 73  (Minsk region),House of Representatives,2012-09-23,""
35996,KUZMICH ALEKSEY,kuzmich@house.gov.by,,Communist Party of Belarus,Frunzensky constituency No. 101 (Minsk city),House of Representatives,2012-09-23,""
35999,LAZOVSKAYA GALINA,lazovskaya@house.gov.by,,"",Molodechno municipal constituency No. 72  (Minsk region),House of Representatives,2012-09-23,""
36002,LEONENKO VALENTINA,leonenko@house.gov.by,,Communist Party of Belarus,Kupalovsky constituency No. 95  (Minsk city),House of Representatives,2012-09-23,""
36000,LEVITSKAYA ANNA,levitskaya@house.gov.by,,"",Minsk rural constituency No. 76  (Minsk region),House of Representatives,2012-09-23,""
36001,LEVSHUNOV OLEG,levshunov.oleg@mail.ru,,"",Gomel-Central constituency No. 33 (Gomel region),House of Representatives,2012-09-23,""
36003,LISKOVICH VIKTOR,liskovich@house.gov.by,,"",Grodno-Nothern constituency No. 51 (Grodno region),House of Representatives,2012-09-23,""
36004,LOPATINA ANNA,lopatina@house.gov.by,,"",Gomel-Promishlenny No. 35  (Gomel region),House of Representatives,2012-09-23,""
36005,MANDROVSKAYA ZINAIDA,,,"",Pinsk municipal constituency No. 14  (Brest region),House of Representatives,2012-09-23,""
36006,MEZHUEV ALEKSANDR,,,"",Grodno rural constituency No. 52  (Grodno region),House of Representatives,2012-09-23,""
36008,MIKHALKOVA LIUDMILA,mikhalkova@house.gov.by,,"",Zhitkovichy constituency No. 39  (Gomel region),House of Representatives,2012-09-23,""
36009,MIKHNO VASILIY,,,"",Grodno-Central constituency No. 50  (Grodno region),House of Representatives,2012-09-23,""
36007,MILOSHEVSKY VALENTIN,miloshevsky@house.gov.by,,"",Brest-Central constituency No. 2 (Brest region),House of Representatives,2012-09-23,""
36010,MISHUR ZHANNA,,,"",Bobruisk-Pervomaysky constituency No. 79  (Mogilev region),House of Representatives,2012-09-23,""
36012,MORKHAT MECHISLAV,,,"",Sharkovshchina constituency No. 29  (Vitebsk region),House of Representatives,2012-09-23,""
36011,MOZHEIKO LEONID,mozheiko@house.gov.by,,"",Svisloch constituency No. 94  (Minsk city),House of Representatives,2012-09-23,""
36013,MURASHKO ILYA,murashko@house.gov.by,,"",Logoisk constituency No. 75  (Minsk region),House of Representatives,2012-09-23,""
36014,MYAKINNIK ALEKSANDR,myakinnik@house.gov.by,,"",Zaslavl constituency No. 77  (Minsk region),House of Representatives,2012-09-23,""
36016,NAUMCHIK ALLA,naumchik@house.gov.by,,"",Gomel rural constituency No. 37  (Gomel region),House of Representatives,2012-09-23,""
36015,NAUMOVICH ANDREI,naumovich@house.gov.by,,"",Novogrudok constituency No. 57  (Grodno region),House of Representatives,2012-09-23,""
36017,NEKHAICHIK OKSANA,nekhaichik@house.gov.by,,"",Shabany constituency No. 91  (Minsk city),House of Representatives,2012-09-23,""
36018,OBOLENSKY EVGENY,obolensky@house.gov.by,,"",Soligorsk town constituency No. 68  (Minsk region),House of Representatives,2012-09-23,""
36019,PALCHIK GENNADY,"palchyk@house.gov.bó, henadzi.palchyk@gmail.com",,"",Eseninsky constituency No. 100  (Minsk city),House of Representatives,2012-09-23,""
36020,PAPKO VASILY,,,"",Polotsk rural constituency No. 24 (Vitebsk region),House of Representatives,2012-09-23,""
36021,PLAKSITSKY NIKOLAI,,,"",Bobruisk - Lenin constituency No. 78  (Mogilev region),House of Representatives,2012-09-23,""
36025,POCHINOK MIKHAIL,pochinok@house.gov.by,,"",Gomel - Sovietsky constituency No. 34  (Gomel region),House of Representatives,2012-09-23,""
36022,POLEICHUK ALEKSANDR,poleichuk@house.gov.by,,"",Pinsk rural constituency No. 15  (Brest region),House of Representatives,2012-09-23,""
36023,POLITIKO OLGA,politiko@house.gov.by,,"",Baranovichy  Zapadny constituency No. 5  (Brest region),House of Representatives,2012-09-23,""
36024,POPKOV ALEKSANDR,,,"",Senno constituency No. 30  (Vitebsk region),House of Representatives,2012-09-23,""
36026,PUZYREVSKY VLADIMIR,puzyrevsky@house.gov.by,,"",Belovezhsky constituency No. 8  (Brest region),House of Representatives,2012-09-23,""
36027,RASSOKHA NIKOLAI,rassokha@house.gov.by,,"",Mozyr constituency No. 42  (Gomel region),House of Representatives,2012-09-23,""
36028,ROZGANOV ALEKSANDR,rozganov@house.gov.by,,"",Mogilev rural constituency No. 88  (Mogilev region),House of Representatives,2012-09-23,""
36029,RUSAK VIKTOR,,,"",Vileika constituency No.74  (Minsk region),House of Representatives,2012-09-23,""
36031,SAMOSEIKO NIKOLAI,samoseiko@house.gov.by,,"",Starovilensky constituency No. 105  (Minsk city),House of Representatives,2012-09-23,""
36030,SAVANOVICH MIKHAIL,michail.savanovich @ gmail.com,,"",Kalvariysky constituency No. 104 (Minsk city),House of Representatives,2012-09-23,""
36032,SEGODNIK ALEKSANDR,,,"",Volkovysk constituency No. 48 (Grodno region),House of Representatives,2012-09-23,""
36033,SENKEVICH EDUARD,senkevich@house.gov.by,,"",Mogilev  Central constituency No. 85  (Mogilev region),House of Representatives,2012-09-23,""
36063,SHAMAL ELENA,shamal@house.gov.by,,"",Bobruisk rural constituency No. 80  (Mogilev region),House of Representatives,2012-09-23,""
36069,SHCHEPOV VLADISLAV,shchepov@house.gov.by.,,"",Rogachev constituency No. 45  (Gomel region),House of Representatives,2012-09-23,""
36070,SHCHETSKO VIKTOR,shchetko@house.gov.byhttp://192.168.2.3/palata/,,"",Berezino constituency No. 61  (Minsk region),House of Representatives,2012-09-23,""
36064,SHEVTSOV DMITRY,shevtsov@house.gov.by,,"",Kolasovsky constituency No. 106  (Minsk city),House of Representatives,2012-09-23,""
36065,SHIKSHNYAN PETR,,,"",Lepel constituency No. 23  (Vitebsk region),House of Representatives,2012-09-23,""
36066,SHILOVA SVETLANA,shilova@house.gov.by,,"",South-West constituency No. 99  (Minsk city),House of Representatives,2012-09-23,""
36067,SHITKO VLADIMIR,shitko@house.gov.by,,"",Vitebsk rural constituency No. 21  (Vitebsk region),House of Representatives,2012-09-23,""
36068,SHOSTAK PETR,shostak@house.gov.by,,"",Buda-Koshelevo constituency No. 38  (Gomel region),House of Representatives,2012-09-23,""
36034,SOPIKOVA ALLA,,,"",Slonim constituency No. 58  (Grodno region),House of Representatives,2012-09-23,""
36035,STANKEVICH IGOR,,,"",Mogilev  Promyshlenny constituency No. 87  (Mogilev region),House of Representatives,2012-09-23,""
36036,STAROSTINA LIUDMILA,starostina@house.gov.by,,"",Mogilev  Oktyabrsky constituency No. 86  (Mogilev region),House of Representatives,2012-09-23,""
