id,name,email,twitter,group,area,chamber,start_date,end_date
174,AGNES NYIRABAGENZI,agnes.nyirabagenzi@parliament.gov.rw,,RPF-Inkotanyi,Southern,Chamber of Deputies,2013,""
87,Abbas MUKAMA,abbas.mukama@parliament.gov.rw,,PDI,Western  Province,Chamber of Deputies,2013,""
2,Adolphe BAZATOHA,adolphe.bazatoha@parliament.gov.rw,,PSD,Kigali,Chamber of Deputies,2013,""
126,Agnès MUKAZIBERA,agnes.mukazibera@parliament.gov.rw,,RPF-Inkontanyi,Kigali,Chamber of Deputies,2013,""
59,Alfred KAYIRANGA RWASA,alfred.kayiranga@parliament.gov.rw,,RPF-Inkontanyi,Western Province,Chamber of Deputies,2013,""
114,Alphonsine MUKARUGEMA,alphonsine.mukarugema@parliament.gov.rw,,RPF-Inkontanyi,Southern Province,Chamber of Deputies,2013,""
153,Amiel NGABO,amiel.ngabo@parliament.gov.rw,,RPF-Inkontanyi,Northern  Province,Chamber of Deputies,2013,""
330,Anitha MUTESI,anitha.mutesi@parliament.gov.rw,,Women,Eastern,Chamber of Deputies,2013,""
309,Annonciata MUKARUGWIZA,annonciata.mukarugwiza@parliament.gov.rw,,Women,Eastern,Chamber of Deputies,2013,""
264,Annoncée MANIRARORA,annoncee.manirarora@parliament.gov.rw,,Women-Western,Kigali,Chamber of Deputies,2013,""
6,Athanasie GAHONDOGO,athanasie.gahondogo@parliament.gov.rw,,RPF-Inkontanyi,Southern Province,Chamber of Deputies,2013,""
180,Athanasie NYIRAGWANEZA,athanasie.nyiragwaneza@parliament.gov.rw,,Women Representative,Eastern  Province,Chamber of Deputies,2013,""
75,Berthe MUJAWAMARIYA,berthe.mujawamariya@parliament.gov.rw,,Women,Eastern Province,Chamber of Deputies,2013,""
258,Chantal KABASINGA,chantal.kabasinga@parliament.gov.rw,,Women,Northern,Chamber of Deputies,2013,""
267,Christine MUHONGAYIRE,christine.muhongayire@parliament.gov.rw,,Women,Southern,Chamber of Deputies,2013,""
84,Clotilde MUKAKARANGWA,Clotilde.mukakarangwa@parliament.gov.rw,,PDC,Southern Province,Chamber of Deputies,2013,""
123,Constance MUKAYUHI RWAKA,constance.mukayuhi@parliament.gov.rw,,RPF-Inkontanyi,Kigali,Chamber of Deputies,2013,""
315,Cécile MURUMUNAWABO,cecile.murumunawabo@parliament.gov.rw,,RPF- Inkotanyi,Kigali,Chamber of Deputies,2013,""
276,Donatille MUKABALISA,donatille.mukabalisa@parliament.gov.rw,,PL,Eastern Province,Chamber of Deputies,2013,""
225,Dévote UWAMARIYA,devota.uwamariya@parliament.gov.rw,,Women Representative-North,Kigali,Chamber of Deputies,2013,""
270,Edda MUKABAGWIZA,edda.mukabagwiza@parliament.gov.rw,,RPF-Inkotanyi,Kigali,Chamber of Deputies,2013,""
243,Edouard BAMPORIKI,edouard.bamporiki@parliament.gov.rw,,RPF-Inkotanyi,Kigali City,Chamber of Deputies,2013,""
72,Emmanuel MUDIDI,emmanuel.mudidi@parliament.gov.rw,,RPF-Inkontanyi,Kigali,Chamber of Deputies,2013,""
288,Emmanuella MUKANYABYENDA,emmanuella.mukanyabyenda@parliament.gov.rw,,Women,South,Chamber of Deputies,2013,""
150,Espérance MWIZA,esperance.mwiza@parliament.gov.rw,,RPF-Inkontanyi,Western  Province,Chamber of Deputies,2013,""
